date,hospital_id,blood_group,component,opening_stock,received,issued,expired,closing_stock
2025-02-12,H001,A+,PRBC,70,22,18,2,72
2025-02-12,H001,A+,PLT,6,14,14,1,5
2025-02-12,H001,A+,FFP,1,9,6,1,3
2025-02-12,H001,B+,PRBC,45,15,17,1,42
2025-02-12,H001,B+,PLT,16,18,14,1,19
2025-02-12,H001,B+,FFP,4,8,7,1,4
2025-02-12,H001,O+,PRBC,45,27,23,2,47
2025-02-12,H001,O+,PLT,23,20,17,1,25
2025-02-12,H001,O+,FFP,21,7,8,1,19
2025-02-12,H001,AB+,PRBC,0,6,6,0,0
2025-02-12,H001,AB+,PLT,9,5,6,0,8
2025-02-12,H001,AB+,FFP,16,2,3,1,14
2025-02-12,H001,A-,PRBC,2,4,3,1,2
2025-02-12,H001,A-,PLT,0,0,3,1,0
2025-02-12,H001,A-,FFP,20,2,0,1,21
2025-02-12,H001,B-,PRBC,25,4,4,1,24
2025-02-12,H001,B-,PLT,14,0,3,1,10
2025-02-12,H001,B-,FFP,31,3,0,2,32
2025-02-12,H001,O-,PRBC,7,7,6,1,7
2025-02-12,H001,O-,PLT,3,5,4,1,3
2025-02-12,H001,O-,FFP,12,4,3,1,12
2025-02-12,H001,AB-,PRBC,23,3,2,1,23
2025-02-12,H001,AB-,PLT,43,1,1,2,41
2025-02-12,H001,AB-,FFP,42,6,1,2,45
2025-02-12,H002,A+,PRBC,63,20,23,2,58
2025-02-12,H002,A+,PLT,34,18,17,2,33
2025-02-12,H002,A+,FFP,18,10,10,1,17
2025-02-12,H002,B+,PRBC,53,26,24,1,54
2025-02-12,H002,B+,PLT,23,15,15,1,22
2025-02-12,H002,B+,FFP,14,12,9,1,16
2025-02-12,H002,O+,PRBC,77,30,30,2,75
2025-02-12,H002,O+,PLT,56,22,21,2,55
2025-02-12,H002,O+,FFP,7,12,12,0,7
2025-02-12,H002,AB+,PRBC,16,12,10,1,17
2025-02-12,H002,AB+,PLT,16,6,5,1,16
2025-02-12,H002,AB+,FFP,5,4,2,0,7
2025-02-12,H002,A-,PRBC,0,14,7,1,6
2025-02-12,H002,A-,PLT,0,7,5,0,2
2025-02-12,H002,A-,FFP,24,3,3,1,23
2025-02-12,H002,B-,PRBC,4,8,6,1,5
2025-02-12,H002,B-,PLT,16,5,5,1,15
2025-02-12,H002,B-,FFP,14,0,1,1,12
2025-02-12,H002,O-,PRBC,23,7,9,1,20
2025-02-12,H002,O-,PLT,2,7,7,1,1
2025-02-12,H002,O-,FFP,11,1,3,1,8
2025-02-12,H002,AB-,PRBC,14,3,3,1,13
2025-02-12,H002,AB-,PLT,53,4,1,2,54
2025-02-12,H002,AB-,FFP,52,2,2,2,50
2025-02-13,H001,A+,PRBC,72,18,20,2,68
2025-02-13,H001,A+,PLT,5,16,14,1,6
2025-02-13,H001,A+,FFP,3,7,8,0,2
2025-02-13,H001,B+,PRBC,42,19,18,1,42
2025-02-13,H001,B+,PLT,19,19,14,1,23
2025-02-13,H001,B+,FFP,4,8,6,0,6
2025-02-13,H001,O+,PRBC,47,28,24,1,50
2025-02-13,H001,O+,PLT,25,18,17,1,25
2025-02-13,H001,O+,FFP,19,13,9,0,23
2025-02-13,H001,AB+,PRBC,0,5,6,1,0
2025-02-13,H001,AB+,PLT,8,2,5,1,4
2025-02-13,H001,AB+,FFP,14,7,3,0,18
2025-02-13,H001,A-,PRBC,2,0,4,0,0
2025-02-13,H001,A-,PLT,0,2,2,1,0
2025-02-13,H001,A-,FFP,21,4,3,1,21
2025-02-13,H001,B-,PRBC,24,6,6,1,23
2025-02-13,H001,B-,PLT,10,1,2,1,8
2025-02-13,H001,B-,FFP,32,3,2,1,32
2025-02-13,H001,O-,PRBC,7,6,6,1,6
2025-02-13,H001,O-,PLT,3,5,5,0,3
2025-02-13,H001,O-,FFP,12,5,3,1,13
2025-02-13,H001,AB-,PRBC,23,4,2,1,24
2025-02-13,H001,AB-,PLT,41,2,1,2,40
2025-02-13,H001,AB-,FFP,45,3,0,1,47
2025-02-13,H002,A+,PRBC,58,19,23,1,53
2025-02-13,H002,A+,PLT,33,18,17,1,33
2025-02-13,H002,A+,FFP,17,10,9,1,17
2025-02-13,H002,B+,PRBC,54,22,22,2,52
2025-02-13,H002,B+,PLT,22,17,17,1,21
2025-02-13,H002,B+,FFP,16,12,10,1,17
2025-02-13,H002,O+,PRBC,75,31,30,2,74
2025-02-13,H002,O+,PLT,55,26,22,2,57
2025-02-13,H002,O+,FFP,7,15,11,1,10
2025-02-13,H002,AB+,PRBC,17,9,9,1,16
2025-02-13,H002,AB+,PLT,16,4,6,1,13
2025-02-13,H002,AB+,FFP,7,3,4,1,5
2025-02-13,H002,A-,PRBC,6,10,7,1,8
2025-02-13,H002,A-,PLT,2,1,3,0,0
2025-02-13,H002,A-,FFP,23,1,3,1,20
2025-02-13,H002,B-,PRBC,5,4,7,0,2
2025-02-13,H002,B-,PLT,15,3,4,0,14
2025-02-13,H002,B-,FFP,12,3,2,1,12
2025-02-13,H002,O-,PRBC,20,12,9,1,22
2025-02-13,H002,O-,PLT,1,5,6,1,0
2025-02-13,H002,O-,FFP,8,5,4,1,8
2025-02-13,H002,AB-,PRBC,13,4,5,1,11
2025-02-13,H002,AB-,PLT,54,0,1,1,52
2025-02-13,H002,AB-,FFP,50,5,0,2,53
2025-02-14,H001,A+,PRBC,68,22,20,2,68
2025-02-14,H001,A+,PLT,6,15,13,0,8
2025-02-14,H001,A+,FFP,2,6,6,0,2
2025-02-14,H001,B+,PRBC,42,19,20,1,40
2025-02-14,H001,B+,PLT,23,12,10,1,24
2025-02-14,H001,B+,FFP,6,6,7,1,4
2025-02-14,H001,O+,PRBC,50,27,24,2,51
2025-02-14,H001,O+,PLT,25,16,17,1,23
2025-02-14,H001,O+,FFP,23,8,10,1,20
2025-02-14,H001,AB+,PRBC,0,5,6,1,0
2025-02-14,H001,AB+,PLT,4,2,4,0,2
2025-02-14,H001,AB+,FFP,18,0,3,1,14
2025-02-14,H001,A-,PRBC,0,8,4,0,4
2025-02-14,H001,A-,PLT,0,3,3,1,0
2025-02-14,H001,A-,FFP,21,0,2,1,18
2025-02-14,H001,B-,PRBC,23,1,3,1,20
2025-02-14,H001,B-,PLT,8,1,3,1,5
2025-02-14,H001,B-,FFP,32,2,1,1,32
2025-02-14,H001,O-,PRBC,6,8,6,0,8
2025-02-14,H001,O-,PLT,3,7,6,0,4
2025-02-14,H001,O-,FFP,13,3,1,1,14
2025-02-14,H001,AB-,PRBC,24,0,3,1,20
2025-02-14,H001,AB-,PLT,40,4,1,2,41
2025-02-14,H001,AB-,FFP,47,0,1,2,44
2025-02-14,H002,A+,PRBC,53,27,25,1,54
2025-02-14,H002,A+,PLT,33,18,16,1,34
2025-02-14,H002,A+,FFP,17,10,9,1,17
2025-02-14,H002,B+,PRBC,52,26,24,2,52
2025-02-14,H002,B+,PLT,21,15,14,1,21
2025-02-14,H002,B+,FFP,17,7,7,1,16
2025-02-14,H002,O+,PRBC,74,29,29,2,72
2025-02-14,H002,O+,PLT,57,17,18,2,54
2025-02-14,H002,O+,FFP,10,15,13,1,11
2025-02-14,H002,AB+,PRBC,16,12,10,1,17
2025-02-14,H002,AB+,PLT,13,2,4,0,11
2025-02-14,H002,AB+,FFP,5,3,2,1,5
2025-02-14,H002,A-,PRBC,8,8,7,0,9
2025-02-14,H002,A-,PLT,0,4,4,1,0
2025-02-14,H002,A-,FFP,20,5,3,1,21
2025-02-14,H002,B-,PRBC,2,5,6,0,1
2025-02-14,H002,B-,PLT,14,3,4,0,13
2025-02-14,H002,B-,FFP,12,4,2,1,13
2025-02-14,H002,O-,PRBC,22,7,9,1,19
2025-02-14,H002,O-,PLT,0,4,3,0,1
2025-02-14,H002,O-,FFP,8,6,3,1,10
2025-02-14,H002,AB-,PRBC,11,4,2,1,12
2025-02-14,H002,AB-,PLT,52,2,2,2,50
2025-02-14,H002,AB-,FFP,53,1,4,2,48
2025-02-15,H001,A+,PRBC,68,19,17,2,68
2025-02-15,H001,A+,PLT,8,9,10,1,6
2025-02-15,H001,A+,FFP,2,6,6,0,2
2025-02-15,H001,B+,PRBC,40,18,16,1,41
2025-02-15,H001,B+,PLT,24,10,11,1,22
2025-02-15,H001,B+,FFP,4,4,6,0,2
2025-02-15,H001,O+,PRBC,51,24,23,1,51
2025-02-15,H001,O+,PLT,23,8,12,1,18
2025-02-15,H001,O+,FFP,20,10,7,1,22
2025-02-15,H001,AB+,PRBC,0,6,5,0,1
2025-02-15,H001,AB+,PLT,2,2,4,1,0
2025-02-15,H001,AB+,FFP,14,1,1,1,13
2025-02-15,H001,A-,PRBC,4,6,4,1,5
2025-02-15,H001,A-,PLT,0,0,2,1,0
2025-02-15,H001,A-,FFP,18,0,2,1,15
2025-02-15,H001,B-,PRBC,20,8,5,1,22
2025-02-15,H001,B-,PLT,5,1,1,1,4
2025-02-15,H001,B-,FFP,32,5,1,1,35
2025-02-15,H001,O-,PRBC,8,7,5,1,9
2025-02-15,H001,O-,PLT,4,1,2,1,2
2025-02-15,H001,O-,FFP,14,4,2,1,15
2025-02-15,H001,AB-,PRBC,20,0,2,1,17
2025-02-15,H001,AB-,PLT,41,6,4,2,41
2025-02-15,H001,AB-,FFP,44,1,1,1,43
2025-02-15,H002,A+,PRBC,54,22,19,2,55
2025-02-15,H002,A+,PLT,34,11,13,1,31
2025-02-15,H002,A+,FFP,17,6,8,1,14
2025-02-15,H002,B+,PRBC,52,27,22,1,56
2025-02-15,H002,B+,PLT,21,13,11,1,22
2025-02-15,H002,B+,FFP,16,3,5,1,13
2025-02-15,H002,O+,PRBC,72,31,28,2,73
2025-02-15,H002,O+,PLT,54,19,17,1,55
2025-02-15,H002,O+,FFP,11,8,8,0,11
2025-02-15,H002,AB+,PRBC,17,9,8,1,17
2025-02-15,H002,AB+,PLT,11,5,2,0,14
2025-02-15,H002,AB+,FFP,5,4,2,1,6
2025-02-15,H002,A-,PRBC,9,7,6,0,10
2025-02-15,H002,A-,PLT,0,2,4,0,0
2025-02-15,H002,A-,FFP,21,0,1,1,19
2025-02-15,H002,B-,PRBC,1,5,5,0,1
2025-02-15,H002,B-,PLT,13,4,2,1,14
2025-02-15,H002,B-,FFP,13,0,2,1,10
2025-02-15,H002,O-,PRBC,19,5,6,0,18
2025-02-15,H002,O-,PLT,1,5,4,0,2
2025-02-15,H002,O-,FFP,10,5,1,1,13
2025-02-15,H002,AB-,PRBC,12,0,3,1,8
2025-02-15,H002,AB-,PLT,50,2,2,1,49
2025-02-15,H002,AB-,FFP,48,1,1,2,46
2025-02-16,H001,A+,PRBC,68,16,15,2,67
2025-02-16,H001,A+,PLT,6,10,9,0,7
2025-02-16,H001,A+,FFP,2,2,5,0,0
2025-02-16,H001,B+,PRBC,41,13,14,1,39
2025-02-16,H001,B+,PLT,22,11,12,1,20
2025-02-16,H001,B+,FFP,2,3,4,1,0
2025-02-16,H001,O+,PRBC,51,24,20,2,53
2025-02-16,H001,O+,PLT,18,13,14,1,16
2025-02-16,H001,O+,FFP,22,6,7,1,20
2025-02-16,H001,AB+,PRBC,1,5,7,0,0
2025-02-16,H001,AB+,PLT,0,3,4,1,0
2025-02-16,H001,AB+,FFP,13,2,2,1,12
2025-02-16,H001,A-,PRBC,5,4,4,1,4
2025-02-16,H001,A-,PLT,0,9,4,1,4
2025-02-16,H001,A-,FFP,15,4,2,1,16
2025-02-16,H001,B-,PRBC,22,3,3,1,21
2025-02-16,H001,B-,PLT,4,4,1,1,6
2025-02-16,H001,B-,FFP,35,1,1,1,34
2025-02-16,H001,O-,PRBC,9,8,4,1,12
2025-02-16,H001,O-,PLT,2,6,4,1,3
2025-02-16,H001,O-,FFP,15,4,3,1,15
2025-02-16,H001,AB-,PRBC,17,5,1,1,20
2025-02-16,H001,AB-,PLT,41,6,1,1,45
2025-02-16,H001,AB-,FFP,43,1,1,1,42
2025-02-16,H002,A+,PRBC,55,24,20,1,58
2025-02-16,H002,A+,PLT,31,12,11,1,31
2025-02-16,H002,A+,FFP,14,7,6,1,14
2025-02-16,H002,B+,PRBC,56,22,18,2,58
2025-02-16,H002,B+,PLT,22,12,13,1,20
2025-02-16,H002,B+,FFP,13,6,6,1,12
2025-02-16,H002,O+,PRBC,73,23,22,2,72
2025-02-16,H002,O+,PLT,55,19,17,2,55
2025-02-16,H002,O+,FFP,11,8,7,0,12
2025-02-16,H002,AB+,PRBC,17,7,5,1,18
2025-02-16,H002,AB+,PLT,14,4,4,1,13
2025-02-16,H002,AB+,FFP,6,6,2,1,9
2025-02-16,H002,A-,PRBC,10,9,4,1,14
2025-02-16,H002,A-,PLT,0,4,1,0,3
2025-02-16,H002,A-,FFP,19,1,2,1,17
2025-02-16,H002,B-,PRBC,1,5,6,1,0
2025-02-16,H002,B-,PLT,14,5,4,0,15
2025-02-16,H002,B-,FFP,10,3,0,1,12
2025-02-16,H002,O-,PRBC,18,7,6,1,18
2025-02-16,H002,O-,PLT,2,8,4,1,5
2025-02-16,H002,O-,FFP,13,5,3,0,15
2025-02-16,H002,AB-,PRBC,8,2,3,0,7
2025-02-16,H002,AB-,PLT,49,2,1,1,49
2025-02-16,H002,AB-,FFP,46,2,1,2,45
2025-02-17,H001,A+,PRBC,67,18,18,2,65
2025-02-17,H001,A+,PLT,7,20,15,0,12
2025-02-17,H001,A+,FFP,0,8,7,1,0
2025-02-17,H001,B+,PRBC,39,16,17,2,36
2025-02-17,H001,B+,PLT,20,17,13,1,23
2025-02-17,H001,B+,FFP,0,6,7,1,0
2025-02-17,H001,O+,PRBC,53,24,22,2,53
2025-02-17,H001,O+,PLT,16,15,17,1,13
2025-02-17,H001,O+,FFP,20,10,9,1,20
2025-02-17,H001,AB+,PRBC,0,4,7,1,0
2025-02-17,H001,AB+,PLT,0,0,4,0,0
2025-02-17,H001,AB+,FFP,12,4,2,1,13
2025-02-17,H001,A-,PRBC,4,8,5,1,6
2025-02-17,H001,A-,PLT,4,5,4,1,4
2025-02-17,H001,A-,FFP,16,8,2,1,21
2025-02-17,H001,B-,PRBC,21,4,5,1,19
2025-02-17,H001,B-,PLT,6,2,5,0,3
2025-02-17,H001,B-,FFP,34,4,3,1,34
2025-02-17,H001,O-,PRBC,12,4,6,1,9
2025-02-17,H001,O-,PLT,3,6,6,1,2
2025-02-17,H001,O-,FFP,15,5,1,1,18
2025-02-17,H001,AB-,PRBC,20,2,3,1,18
2025-02-17,H001,AB-,PLT,45,3,3,1,44
2025-02-17,H001,AB-,FFP,42,5,1,2,44
2025-02-17,H002,A+,PRBC,58,22,21,1,58
2025-02-17,H002,A+,PLT,31,19,17,1,32
2025-02-17,H002,A+,FFP,14,8,7,1,14
2025-02-17,H002,B+,PRBC,58,21,20,2,57
2025-02-17,H002,B+,PLT,20,17,16,1,20
2025-02-17,H002,B+,FFP,12,6,6,0,12
2025-02-17,H002,O+,PRBC,72,28,27,2,71
2025-02-17,H002,O+,PLT,55,26,23,2,56
2025-02-17,H002,O+,FFP,12,8,9,1,10
2025-02-17,H002,AB+,PRBC,18,8,9,1,16
2025-02-17,H002,AB+,PLT,13,5,7,1,10
2025-02-17,H002,AB+,FFP,9,7,4,0,12
2025-02-17,H002,A-,PRBC,14,2,5,1,10
2025-02-17,H002,A-,PLT,3,9,5,0,7
2025-02-17,H002,A-,FFP,17,2,1,1,17
2025-02-17,H002,B-,PRBC,0,5,6,1,0
2025-02-17,H002,B-,PLT,15,3,5,1,12
2025-02-17,H002,B-,FFP,12,1,3,1,9
2025-02-17,H002,O-,PRBC,18,6,7,1,16
2025-02-17,H002,O-,PLT,5,11,5,0,11
2025-02-17,H002,O-,FFP,15,2,3,1,13
2025-02-17,H002,AB-,PRBC,7,4,2,1,8
2025-02-17,H002,AB-,PLT,49,2,3,2,46
2025-02-17,H002,AB-,FFP,45,6,0,1,50
2025-02-18,H001,A+,PRBC,65,22,20,2,65
2025-02-18,H001,A+,PLT,12,12,13,0,11
2025-02-18,H001,A+,FFP,0,6,7,1,0
2025-02-18,H001,B+,PRBC,36,25,19,1,41
2025-02-18,H001,B+,PLT,23,16,13,1,25
2025-02-18,H001,B+,FFP,0,7,7,1,0
2025-02-18,H001,O+,PRBC,53,24,24,1,52
2025-02-18,H001,O+,PLT,13,17,17,1,12
2025-02-18,H001,O+,FFP,20,5,7,1,17
2025-02-18,H001,AB+,PRBC,0,2,5,1,0
2025-02-18,H001,AB+,PLT,0,7,5,0,2
2025-02-18,H001,AB+,FFP,13,4,1,0,16
2025-02-18,H001,A-,PRBC,6,5,5,1,5
2025-02-18,H001,A-,PLT,4,6,3,0,7
2025-02-18,H001,A-,FFP,21,4,2,1,22
2025-02-18,H001,B-,PRBC,19,1,4,1,15
2025-02-18,H001,B-,PLT,3,9,3,1,8
2025-02-18,H001,B-,FFP,34,3,2,1,34
2025-02-18,H001,O-,PRBC,9,9,7,1,10
2025-02-18,H001,O-,PLT,2,5,5,1,1
2025-02-18,H001,O-,FFP,18,3,3,1,17
2025-02-18,H001,AB-,PRBC,18,0,1,0,17
2025-02-18,H001,AB-,PLT,44,1,2,2,41
2025-02-18,H001,AB-,FFP,44,4,1,1,46
2025-02-18,H002,A+,PRBC,58,25,23,2,58
2025-02-18,H002,A+,PLT,32,15,17,1,29
2025-02-18,H002,A+,FFP,14,10,8,1,15
2025-02-18,H002,B+,PRBC,57,24,23,2,56
2025-02-18,H002,B+,PLT,20,18,17,1,20
2025-02-18,H002,B+,FFP,12,7,9,0,10
2025-02-18,H002,O+,PRBC,71,30,31,2,68
2025-02-18,H002,O+,PLT,56,23,21,2,56
2025-02-18,H002,O+,FFP,10,14,11,1,12
2025-02-18,H002,AB+,PRBC,16,12,10,1,17
2025-02-18,H002,AB+,PLT,10,9,7,1,11
2025-02-18,H002,AB+,FFP,12,4,4,1,11
2025-02-18,H002,A-,PRBC,10,6,8,0,8
2025-02-18,H002,A-,PLT,7,1,5,1,2
2025-02-18,H002,A-,FFP,17,8,2,1,22
2025-02-18,H002,B-,PRBC,0,7,7,1,0
2025-02-18,H002,B-,PLT,12,4,5,1,10
2025-02-18,H002,B-,FFP,9,3,2,1,9
2025-02-18,H002,O-,PRBC,16,6,8,0,14
2025-02-18,H002,O-,PLT,11,7,8,0,10
2025-02-18,H002,O-,FFP,13,6,2,1,16
2025-02-18,H002,AB-,PRBC,8,5,4,1,8
2025-02-18,H002,AB-,PLT,46,4,3,2,45
2025-02-18,H002,AB-,FFP,50,2,0,1,51
2025-02-19,H001,A+,PRBC,65,24,20,2,67
2025-02-19,H001,A+,PLT,11,14,11,1,13
2025-02-19,H001,A+,FFP,0,8,8,0,0
2025-02-19,H001,B+,PRBC,41,20,19,1,41
2025-02-19,H001,B+,PLT,25,14,11,1,27
2025-02-19,H001,B+,FFP,0,7,7,1,0
2025-02-19,H001,O+,PRBC,52,27,26,2,51
2025-02-19,H001,O+,PLT,12,16,15,0,13
2025-02-19,H001,O+,FFP,17,7,8,0,16
2025-02-19,H001,AB+,PRBC,0,8,8,1,0
2025-02-19,H001,AB+,PLT,2,5,6,1,0
2025-02-19,H001,AB+,FFP,16,3,2,1,16
2025-02-19,H001,A-,PRBC,5,5,6,1,3
2025-02-19,H001,A-,PLT,7,6,5,1,7
2025-02-19,H001,A-,FFP,22,4,1,1,24
2025-02-19,H001,B-,PRBC,15,5,4,1,15
2025-02-19,H001,B-,PLT,8,5,4,0,9
2025-02-19,H001,B-,FFP,34,5,3,1,35
2025-02-19,H001,O-,PRBC,10,8,7,1,10
2025-02-19,H001,O-,PLT,1,4,4,1,0
2025-02-19,H001,O-,FFP,17,3,4,1,15
2025-02-19,H001,AB-,PRBC,17,4,2,1,18
2025-02-19,H001,AB-,PLT,41,2,1,1,41
2025-02-19,H001,AB-,FFP,46,0,1,2,43
2025-02-19,H002,A+,PRBC,58,27,26,1,58
2025-02-19,H002,A+,PLT,29,20,17,1,31
2025-02-19,H002,A+,FFP,15,11,9,0,17
2025-02-19,H002,B+,PRBC,56,25,23,2,56
2025-02-19,H002,B+,PLT,20,21,15,0,26
2025-02-19,H002,B+,FFP,10,10,9,1,10
2025-02-19,H002,O+,PRBC,68,28,27,2,67
2025-02-19,H002,O+,PLT,56,19,19,2,54
2025-02-19,H002,O+,FFP,12,13,11,1,13
2025-02-19,H002,AB+,PRBC,17,10,7,1,19
2025-02-19,H002,AB+,PLT,11,6,6,0,11
2025-02-19,H002,AB+,FFP,11,4,3,0,12
2025-02-19,H002,A-,PRBC,8,9,8,0,9
2025-02-19,H002,A-,PLT,2,11,6,1,6
2025-02-19,H002,A-,FFP,22,5,2,1,24
2025-02-19,H002,B-,PRBC,0,9,6,0,3
2025-02-19,H002,B-,PLT,10,2,4,1,7
2025-02-19,H002,B-,FFP,9,2,2,1,8
2025-02-19,H002,O-,PRBC,14,8,9,1,12
2025-02-19,H002,O-,PLT,10,5,5,0,10
2025-02-19,H002,O-,FFP,16,3,2,1,16
2025-02-19,H002,AB-,PRBC,8,5,4,0,9
2025-02-19,H002,AB-,PLT,45,3,3,1,44
2025-02-19,H002,AB-,FFP,51,1,0,1,51
2025-02-20,H001,A+,PRBC,67,21,21,2,65
2025-02-20,H001,A+,PLT,13,16,14,1,14
2025-02-20,H001,A+,FFP,0,9,7,0,2
2025-02-20,H001,B+,PRBC,41,21,20,1,41
2025-02-20,H001,B+,PLT,27,12,14,1,24
2025-02-20,H001,B+,FFP,0,9,7,0,2
2025-02-20,H001,O+,PRBC,51,26,24,1,52
2025-02-20,H001,O+,PLT,13,17,18,1,11
2025-02-20,H001,O+,FFP,16,8,8,1,15
2025-02-20,H001,AB+,PRBC,0,8,6,0,2
2025-02-20,H001,AB+,PLT,0,4,5,0,0
2025-02-20,H001,AB+,FFP,16,0,1,0,15
2025-02-20,H001,A-,PRBC,3,3,4,1,1
2025-02-20,H001,A-,PLT,7,2,3,0,6
2025-02-20,H001,A-,FFP,24,3,1,1,25
2025-02-20,H001,B-,PRBC,15,5,5,1,14
2025-02-20,H001,B-,PLT,9,3,4,1,7
2025-02-20,H001,B-,FFP,35,2,2,2,33
2025-02-20,H001,O-,PRBC,10,11,8,1,12
2025-02-20,H001,O-,PLT,0,5,4,1,0
2025-02-20,H001,O-,FFP,15,4,1,1,17
2025-02-20,H001,AB-,PRBC,18,4,1,1,20
2025-02-20,H001,AB-,PLT,41,2,1,1,41
2025-02-20,H001,AB-,FFP,43,6,0,2,47
2025-02-20,H002,A+,PRBC,58,27,24,1,60
2025-02-20,H002,A+,PLT,31,19,17,1,32
2025-02-20,H002,A+,FFP,17,9,8,0,18
2025-02-20,H002,B+,PRBC,56,25,24,2,55
2025-02-20,H002,B+,PLT,26,18,18,1,25
2025-02-20,H002,B+,FFP,10,11,8,1,12
2025-02-20,H002,O+,PRBC,67,31,31,2,65
2025-02-20,H002,O+,PLT,54,22,22,2,52
2025-02-20,H002,O+,FFP,13,11,11,1,12
2025-02-20,H002,AB+,PRBC,19,7,8,0,18
2025-02-20,H002,AB+,PLT,11,4,7,1,7
2025-02-20,H002,AB+,FFP,12,0,1,1,10
2025-02-20,H002,A-,PRBC,9,5,6,1,7
2025-02-20,H002,A-,PLT,6,6,5,1,6
2025-02-20,H002,A-,FFP,24,2,2,1,23
2025-02-20,H002,B-,PRBC,3,11,9,1,4
2025-02-20,H002,B-,PLT,7,1,5,1,2
2025-02-20,H002,B-,FFP,8,0,1,1,6
2025-02-20,H002,O-,PRBC,12,8,9,1,10
2025-02-20,H002,O-,PLT,10,6,5,1,10
2025-02-20,H002,O-,FFP,16,2,3,1,14
2025-02-20,H002,AB-,PRBC,9,2,2,1,8
2025-02-20,H002,AB-,PLT,44,1,3,1,41
2025-02-20,H002,AB-,FFP,51,0,0,1,50
2025-02-21,H001,A+,PRBC,65,19,19,2,63
2025-02-21,H001,A+,PLT,14,16,13,1,16
2025-02-21,H001,A+,FFP,2,6,8,1,0
2025-02-21,H001,B+,PRBC,41,22,18,1,44
2025-02-21,H001,B+,PLT,24,18,15,1,26
2025-02-21,H001,B+,FFP,2,6,7,1,0
2025-02-21,H001,O+,PRBC,52,26,24,2,52
2025-02-21,H001,O+,PLT,11,19,17,1,12
2025-02-21,H001,O+,FFP,15,11,9,0,17
2025-02-21,H001,AB+,PRBC,2,3,5,1,0
2025-02-21,H001,AB+,PLT,0,6,4,1,1
2025-02-21,H001,AB+,FFP,15,3,3,0,15
2025-02-21,H001,A-,PRBC,1,3,5,0,0
2025-02-21,H001,A-,PLT,6,3,2,0,7
2025-02-21,H001,A-,FFP,25,1,2,1,23
2025-02-21,H001,B-,PRBC,14,6,6,1,13
2025-02-21,H001,B-,PLT,7,4,5,0,6
2025-02-21,H001,B-,FFP,33,3,2,1,33
2025-02-21,H001,O-,PRBC,12,9,8,1,12
2025-02-21,H001,O-,PLT,0,7,4,1,2
2025-02-21,H001,O-,FFP,17,4,1,1,19
2025-02-21,H001,AB-,PRBC,20,3,1,1,21
2025-02-21,H001,AB-,PLT,41,0,3,1,37
2025-02-21,H001,AB-,FFP,47,5,1,1,50
2025-02-21,H002,A+,PRBC,60,24,23,2,59
2025-02-21,H002,A+,PLT,32,15,16,2,29
2025-02-21,H002,A+,FFP,18,15,10,0,23
2025-02-21,H002,B+,PRBC,55,25,24,2,54
2025-02-21,H002,B+,PLT,25,22,18,1,28
2025-02-21,H002,B+,FFP,12,9,8,0,13
2025-02-21,H002,O+,PRBC,65,34,30,1,68
2025-02-21,H002,O+,PLT,52,20,19,2,51
2025-02-21,H002,O+,FFP,12,11,12,1,10
2025-02-21,H002,AB+,PRBC,18,9,7,0,20
2025-02-21,H002,AB+,PLT,7,7,6,1,7
2025-02-21,H002,AB+,FFP,10,3,2,1,10
2025-02-21,H002,A-,PRBC,7,5,5,1,6
2025-02-21,H002,A-,PLT,6,2,3,1,4
2025-02-21,H002,A-,FFP,23,4,1,1,25
2025-02-21,H002,B-,PRBC,4,6,5,1,4
2025-02-21,H002,B-,PLT,2,6,4,1,3
2025-02-21,H002,B-,FFP,6,2,3,1,4
2025-02-21,H002,O-,PRBC,10,7,7,1,9
2025-02-21,H002,O-,PLT,10,5,6,0,9
2025-02-21,H002,O-,FFP,14,4,4,0,14
2025-02-21,H002,AB-,PRBC,8,0,2,1,5
2025-02-21,H002,AB-,PLT,41,8,1,1,47
2025-02-21,H002,AB-,FFP,50,1,1,1,49
2025-02-22,H001,A+,PRBC,63,21,17,2,65
2025-02-22,H001,A+,PLT,16,11,11,1,15
2025-02-22,H001,A+,FFP,0,2,5,1,0
2025-02-22,H001,B+,PRBC,44,18,16,2,44
2025-02-22,H001,B+,PLT,26,13,9,1,29
2025-02-22,H001,B+,FFP,0,7,6,1,0
2025-02-22,H001,O+,PRBC,52,26,21,2,55
2025-02-22,H001,O+,PLT,12,16,13,1,14
2025-02-22,H001,O+,FFP,17,4,6,1,14
2025-02-22,H001,AB+,PRBC,0,7,5,0,2
2025-02-22,H001,AB+,PLT,1,0,4,1,0
2025-02-22,H001,AB+,FFP,15,4,3,1,15
2025-02-22,H001,A-,PRBC,0,2,3,1,0
2025-02-22,H001,A-,PLT,7,5,3,1,8
2025-02-22,H001,A-,FFP,23,0,0,1,22
2025-02-22,H001,B-,PRBC,13,5,3,1,14
2025-02-22,H001,B-,PLT,6,4,3,1,6
2025-02-22,H001,B-,FFP,33,3,0,2,34
2025-02-22,H001,O-,PRBC,12,4,5,1,10
2025-02-22,H001,O-,PLT,2,4,3,0,3
2025-02-22,H001,O-,FFP,19,0,2,1,16
2025-02-22,H001,AB-,PRBC,21,1,2,1,19
2025-02-22,H001,AB-,PLT,37,3,0,1,39
2025-02-22,H001,AB-,FFP,50,3,0,1,52
2025-02-22,H002,A+,PRBC,59,20,20,2,57
2025-02-22,H002,A+,PLT,29,14,14,2,27
