date,hospital_id,blood_group,component,units_issued
2025-02-27,H002,O+,PRBC,30
2025-02-27,H002,O+,PLT,22
2025-02-27,H002,O+,FFP,11
2025-02-27,H002,AB+,PRBC,8
2025-02-27,H002,AB+,PLT,4
2025-02-27,H002,AB+,FFP,5
2025-02-27,H002,A-,PRBC,6
2025-02-27,H002,A-,PLT,5
2025-02-27,H002,A-,FFP,3
2025-02-27,H002,B-,PRBC,5
2025-02-27,H002,B-,PLT,5
2025-02-27,H002,B-,FFP,2
2025-02-27,H002,O-,PRBC,9
2025-02-27,H002,O-,PLT,4
2025-02-27,H002,O-,FFP,3
2025-02-27,H002,AB-,PRBC,2
2025-02-27,H002,AB-,PLT,3
2025-02-27,H002,AB-,FFP,2
2025-02-28,H001,A+,PRBC,19
2025-02-28,H001,A+,PLT,13
2025-02-28,H001,A+,FFP,6
2025-02-28,H001,B+,PRBC,17
2025-02-28,H001,B+,PLT,14
2025-02-28,H001,B+,FFP,6
2025-02-28,H001,O+,PRBC,21
2025-02-28,H001,O+,PLT,17
2025-02-28,H001,O+,FFP,7
2025-02-28,H001,AB+,PRBC,5
2025-02-28,H001,AB+,PLT,4
2025-02-28,H001,AB+,FFP,2
2025-02-28,H001,A-,PRBC,6
2025-02-28,H001,A-,PLT,4
2025-02-28,H001,A-,FFP,1
2025-02-28,H001,B-,PRBC,5
2025-02-28,H001,B-,PLT,3
2025-02-28,H001,B-,FFP,1
2025-02-28,H001,O-,PRBC,6
2025-02-28,H001,O-,PLT,3
2025-02-28,H001,O-,FFP,2
2025-02-28,H001,AB-,PRBC,2
2025-02-28,H001,AB-,PLT,2
2025-02-28,H001,AB-,FFP,0
2025-02-28,H002,A+,PRBC,23
2025-02-28,H002,A+,PLT,18
2025-02-28,H002,A+,FFP,7
2025-02-28,H002,B+,PRBC,24
2025-02-28,H002,B+,PLT,16
2025-02-28,H002,B+,FFP,7
2025-02-28,H002,O+,PRBC,29
2025-02-28,H002,O+,PLT,22
2025-02-28,H002,O+,FFP,11
2025-02-28,H002,AB+,PRBC,9
2025-02-28,H002,AB+,PLT,7
2025-02-28,H002,AB+,FFP,3
2025-02-28,H002,A-,PRBC,5
2025-02-28,H002,A-,PLT,4
2025-02-28,H002,A-,FFP,1
2025-02-28,H002,B-,PRBC,7
2025-02-28,H002,B-,PLT,3
2025-02-28,H002,B-,FFP,3
2025-02-28,H002,O-,PRBC,9
2025-02-28,H002,O-,PLT,8
2025-02-28,H002,O-,FFP,2
2025-02-28,H002,AB-,PRBC,4
2025-02-28,H002,AB-,PLT,4
2025-02-28,H002,AB-,FFP,0
2025-03-01,H001,A+,PRBC,15
2025-03-01,H001,A+,PLT,10
2025-03-01,H001,A+,FFP,6
2025-03-01,H001,B+,PRBC,13
2025-03-01,H001,B+,PLT,11
2025-03-01,H001,B+,FFP,6
2025-03-01,H001,O+,PRBC,20
2025-03-01,H001,O+,PLT,16
2025-03-01,H001,O+,FFP,7
2025-03-01,H001,AB+,PRBC,7
2025-03-01,H001,AB+,PLT,3
2025-03-01,H001,AB+,FFP,1
2025-03-01,H001,A-,PRBC,3
2025-03-01,H001,A-,PLT,4
2025-03-01,H001,A-,FFP,2
2025-03-01,H001,B-,PRBC,4
2025-03-01,H001,B-,PLT,4
2025-03-01,H001,B-,FFP,0
2025-03-01,H001,O-,PRBC,7
2025-03-01,H001,O-,PLT,6
2025-03-01,H001,O-,FFP,3
2025-03-01,H001,AB-,PRBC,4
2025-03-01,H001,AB-,PLT,0
2025-03-01,H001,AB-,FFP,0
2025-03-01,H002,A+,PRBC,19
2025-03-01,H002,A+,PLT,16
2025-03-01,H002,A+,FFP,6
2025-03-01,H002,B+,PRBC,20
2025-03-01,H002,B+,PLT,16
2025-03-01,H002,B+,FFP,7
2025-03-01,H002,O+,PRBC,26
2025-03-01,H002,O+,PLT,18
2025-03-01,H002,O+,FFP,8
2025-03-01,H002,AB+,PRBC,8
2025-03-01,H002,AB+,PLT,6
2025-03-01,H002,AB+,FFP,2
2025-03-01,H002,A-,PRBC,5
2025-03-01,H002,A-,PLT,2
2025-03-01,H002,A-,FFP,1
2025-03-01,H002,B-,PRBC,7
2025-03-01,H002,B-,PLT,2
2025-03-01,H002,B-,FFP,2
2025-03-01,H002,O-,PRBC,8
2025-03-01,H002,O-,PLT,4
2025-03-01,H002,O-,FFP,3
2025-03-01,H002,AB-,PRBC,3
2025-03-01,H002,AB-,PLT,2
2025-03-01,H002,AB-,FFP,4
2025-03-02,H001,A+,PRBC,14
2025-03-02,H001,A+,PLT,11
2025-03-02,H001,A+,FFP,5
2025-03-02,H001,B+,PRBC,16
2025-03-02,H001,B+,PLT,10
2025-03-02,H001,B+,FFP,4
2025-03-02,H001,O+,PRBC,20
2025-03-02,H001,O+,PLT,11
2025-03-02,H001,O+,FFP,7
2025-03-02,H001,AB+,PRBC,6
2025-03-02,H001,AB+,PLT,4
2025-03-02,H001,AB+,FFP,3
2025-03-02,H001,A-,PRBC,4
2025-03-02,H001,A-,PLT,3
2025-03-02,H001,A-,FFP,0
2025-03-02,H001,B-,PRBC,3
2025-03-02,H001,B-,PLT,4
2025-03-02,H001,B-,FFP,3
2025-03-02,H001,O-,PRBC,5
2025-03-02,H001,O-,PLT,4
2025-03-02,H001,O-,FFP,1
2025-03-02,H001,AB-,PRBC,3
2025-03-02,H001,AB-,PLT,2
2025-03-02,H001,AB-,FFP,3
2025-03-02,H002,A+,PRBC,19
2025-03-02,H002,A+,PLT,13
2025-03-02,H002,A+,FFP,7
2025-03-02,H002,B+,PRBC,19
2025-03-02,H002,B+,PLT,12
2025-03-02,H002,B+,FFP,5
2025-03-02,H002,O+,PRBC,25
2025-03-02,H002,O+,PLT,17
2025-03-02,H002,O+,FFP,7
2025-03-02,H002,AB+,PRBC,8
2025-03-02,H002,AB+,PLT,6
2025-03-02,H002,AB+,FFP,2
2025-03-02,H002,A-,PRBC,5
2025-03-02,H002,A-,PLT,4
2025-03-02,H002,A-,FFP,1
2025-03-02,H002,B-,PRBC,5
2025-03-02,H002,B-,PLT,1
2025-03-02,H002,B-,FFP,2
2025-03-02,H002,O-,PRBC,5
2025-03-02,H002,O-,PLT,6
2025-03-02,H002,O-,FFP,2
2025-03-02,H002,AB-,PRBC,2
2025-03-02,H002,AB-,PLT,1
2025-03-02,H002,AB-,FFP,0
2025-03-03,H001,A+,PRBC,20
2025-03-03,H001,A+,PLT,11
2025-03-03,H001,A+,FFP,8
2025-03-03,H001,B+,PRBC,18
2025-03-03,H001,B+,PLT,11
2025-03-03,H001,B+,FFP,5
2025-03-03,H001,O+,PRBC,24
2025-03-03,H001,O+,PLT,15
2025-03-03,H001,O+,FFP,7
2025-03-03,H001,AB+,PRBC,8
2025-03-03,H001,AB+,PLT,5
2025-03-03,H001,AB+,FFP,1
2025-03-03,H001,A-,PRBC,5
2025-03-03,H001,A-,PLT,2
2025-03-03,H001,A-,FFP,3
2025-03-03,H001,B-,PRBC,6
2025-03-03,H001,B-,PLT,4
2025-03-03,H001,B-,FFP,2
2025-03-03,H001,O-,PRBC,8
2025-03-03,H001,O-,PLT,5
2025-03-03,H001,O-,FFP,1
2025-03-03,H001,AB-,PRBC,3
2025-03-03,H001,AB-,PLT,4
2025-03-03,H001,AB-,FFP,0
2025-03-03,H002,A+,PRBC,22
2025-03-03,H002,A+,PLT,17
2025-03-03,H002,A+,FFP,8
2025-03-03,H002,B+,PRBC,21
2025-03-03,H002,B+,PLT,17
2025-03-03,H002,B+,FFP,10
2025-03-03,H002,O+,PRBC,29
2025-03-03,H002,O+,PLT,20
2025-03-03,H002,O+,FFP,8
2025-03-03,H002,AB+,PRBC,8
2025-03-03,H002,AB+,PLT,7
2025-03-03,H002,AB+,FFP,3
2025-03-03,H002,A-,PRBC,6
2025-03-03,H002,A-,PLT,4
2025-03-03,H002,A-,FFP,1
2025-03-03,H002,B-,PRBC,7
2025-03-03,H002,B-,PLT,5
2025-03-03,H002,B-,FFP,0
2025-03-03,H002,O-,PRBC,10
2025-03-03,H002,O-,PLT,6
2025-03-03,H002,O-,FFP,4
2025-03-03,H002,AB-,PRBC,1
2025-03-03,H002,AB-,PLT,1
2025-03-03,H002,AB-,FFP,1
2025-03-04,H001,A+,PRBC,20
2025-03-04,H001,A+,PLT,15
2025-03-04,H001,A+,FFP,7
2025-03-04,H001,B+,PRBC,18
2025-03-04,H001,B+,PLT,11
2025-03-04,H001,B+,FFP,8
2025-03-04,H001,O+,PRBC,23
2025-03-04,H001,O+,PLT,18
2025-03-04,H001,O+,FFP,8
2025-03-04,H001,AB+,PRBC,8
2025-03-04,H001,AB+,PLT,5
2025-03-04,H001,AB+,FFP,2
2025-03-04,H001,A-,PRBC,4
2025-03-04,H001,A-,PLT,3
2025-03-04,H001,A-,FFP,2
2025-03-04,H001,B-,PRBC,5
2025-03-04,H001,B-,PLT,3
2025-03-04,H001,B-,FFP,1
2025-03-04,H001,O-,PRBC,7
2025-03-04,H001,O-,PLT,2
2025-03-04,H001,O-,FFP,3
2025-03-04,H001,AB-,PRBC,1
2025-03-04,H001,AB-,PLT,0
2025-03-04,H001,AB-,FFP,0
2025-03-04,H002,A+,PRBC,22
2025-03-04,H002,A+,PLT,15
2025-03-04,H002,A+,FFP,8
2025-03-04,H002,B+,PRBC,25
2025-03-04,H002,B+,PLT,15
2025-03-04,H002,B+,FFP,8
2025-03-04,H002,O+,PRBC,31
2025-03-04,H002,O+,PLT,20
2025-03-04,H002,O+,FFP,10
2025-03-04,H002,AB+,PRBC,7
2025-03-04,H002,AB+,PLT,7
2025-03-04,H002,AB+,FFP,5
2025-03-04,H002,A-,PRBC,4
2025-03-04,H002,A-,PLT,3
2025-03-04,H002,A-,FFP,2
2025-03-04,H002,B-,PRBC,5
2025-03-04,H002,B-,PLT,5
2025-03-04,H002,B-,FFP,1
2025-03-04,H002,O-,PRBC,11
2025-03-04,H002,O-,PLT,7
2025-03-04,H002,O-,FFP,3
2025-03-04,H002,AB-,PRBC,4
2025-03-04,H002,AB-,PLT,3
2025-03-04,H002,AB-,FFP,0
2025-03-05,H001,A+,PRBC,18
2025-03-05,H001,A+,PLT,13
2025-03-05,H001,A+,FFP,8
2025-03-05,H001,B+,PRBC,18
2025-03-05,H001,B+,PLT,11
2025-03-05,H001,B+,FFP,6
2025-03-05,H001,O+,PRBC,24
2025-03-05,H001,O+,PLT,17
2025-03-05,H001,O+,FFP,11
2025-03-05,H001,AB+,PRBC,5
2025-03-05,H001,AB+,PLT,5
2025-03-05,H001,AB+,FFP,4
2025-03-05,H001,A-,PRBC,7
2025-03-05,H001,A-,PLT,3
2025-03-05,H001,A-,FFP,2
2025-03-05,H001,B-,PRBC,5
2025-03-05,H001,B-,PLT,4
2025-03-05,H001,B-,FFP,2
2025-03-05,H001,O-,PRBC,7
2025-03-05,H001,O-,PLT,2
2025-03-05,H001,O-,FFP,3
2025-03-05,H001,AB-,PRBC,2
2025-03-05,H001,AB-,PLT,1
2025-03-05,H001,AB-,FFP,3
2025-03-05,H002,A+,PRBC,23
2025-03-05,H002,A+,PLT,16
2025-03-05,H002,A+,FFP,11
2025-03-05,H002,B+,PRBC,22
2025-03-05,H002,B+,PLT,15
2025-03-05,H002,B+,FFP,8
2025-03-05,H002,O+,PRBC,30
2025-03-05,H002,O+,PLT,21
2025-03-05,H002,O+,FFP,9
2025-03-05,H002,AB+,PRBC,8
2025-03-05,H002,AB+,PLT,5
2025-03-05,H002,AB+,FFP,3
2025-03-05,H002,A-,PRBC,6
2025-03-05,H002,A-,PLT,5
2025-03-05,H002,A-,FFP,0
2025-03-05,H002,B-,PRBC,7
2025-03-05,H002,B-,PLT,4
2025-03-05,H002,B-,FFP,4
2025-03-05,H002,O-,PRBC,9
2025-03-05,H002,O-,PLT,7
2025-03-05,H002,O-,FFP,3
2025-03-05,H002,AB-,PRBC,4
2025-03-05,H002,AB-,PLT,3
2025-03-05,H002,AB-,FFP,1
2025-03-06,H001,A+,PRBC,22
2025-03-06,H001,A+,PLT,16
2025-03-06,H001,A+,FFP,7
2025-03-06,H001,B+,PRBC,17
2025-03-06,H001,B+,PLT,13
2025-03-06,H001,B+,FFP,7
2025-03-06,H001,O+,PRBC,24
2025-03-06,H001,O+,PLT,19
2025-03-06,H001,O+,FFP,9
2025-03-06,H001,AB+,PRBC,8
2025-03-06,H001,AB+,PLT,6
2025-03-06,H001,AB+,FFP,1
2025-03-06,H001,A-,PRBC,5
2025-03-06,H001,A-,PLT,3
2025-03-06,H001,A-,FFP,1
2025-03-06,H001,B-,PRBC,4
2025-03-06,H001,B-,PLT,3
2025-03-06,H001,B-,FFP,0
2025-03-06,H001,O-,PRBC,7
2025-03-06,H001,O-,PLT,5
2025-03-06,H001,O-,FFP,0
2025-03-06,H001,AB-,PRBC,4
2025-03-06,H001,AB-,PLT,3
2025-03-06,H001,AB-,FFP,0
2025-03-06,H002,A+,PRBC,24
2025-03-06,H002,A+,PLT,18
2025-03-06,H002,A+,FFP,10
2025-03-06,H002,B+,PRBC,25
2025-03-06,H002,B+,PLT,18
2025-03-06,H002,B+,FFP,9
2025-03-06,H002,O+,PRBC,31
2025-03-06,H002,O+,PLT,23
2025-03-06,H002,O+,FFP,10
2025-03-06,H002,AB+,PRBC,9
2025-03-06,H002,AB+,PLT,6
2025-03-06,H002,AB+,FFP,3
2025-03-06,H002,A-,PRBC,6
2025-03-06,H002,A-,PLT,5
2025-03-06,H002,A-,FFP,2
2025-03-06,H002,B-,PRBC,5
2025-03-06,H002,B-,PLT,4
2025-03-06,H002,B-,FFP,1
2025-03-06,H002,O-,PRBC,9
2025-03-06,H002,O-,PLT,5
2025-03-06,H002,O-,FFP,4
2025-03-06,H002,AB-,PRBC,4
2025-03-06,H002,AB-,PLT,2
2025-03-06,H002,AB-,FFP,0
2025-03-07,H001,A+,PRBC,18
2025-03-07,H001,A+,PLT,15
2025-03-07,H001,A+,FFP,6
2025-03-07,H001,B+,PRBC,17
2025-03-07,H001,B+,PLT,16
2025-03-07,H001,B+,FFP,7
2025-03-07,H001,O+,PRBC,22
2025-03-07,H001,O+,PLT,17
2025-03-07,H001,O+,FFP,8
2025-03-07,H001,AB+,PRBC,6
2025-03-07,H001,AB+,PLT,6
2025-03-07,H001,AB+,FFP,2
2025-03-07,H001,A-,PRBC,5
2025-03-07,H001,A-,PLT,6
2025-03-07,H001,A-,FFP,2
2025-03-07,H001,B-,PRBC,5
2025-03-07,H001,B-,PLT,4
2025-03-07,H001,B-,FFP,1
2025-03-07,H001,O-,PRBC,8
2025-03-07,H001,O-,PLT,5
2025-03-07,H001,O-,FFP,2
2025-03-07,H001,AB-,PRBC,2
2025-03-07,H001,AB-,PLT,1
2025-03-07,H001,AB-,FFP,0
2025-03-07,H002,A+,PRBC,23
2025-03-07,H002,A+,PLT,19
2025-03-07,H002,A+,FFP,9
2025-03-07,H002,B+,PRBC,21
2025-03-07,H002,B+,PLT,19
2025-03-07,H002,B+,FFP,7
2025-03-07,H002,O+,PRBC,31
2025-03-07,H002,O+,PLT,22
2025-03-07,H002,O+,FFP,11
2025-03-07,H002,AB+,PRBC,9
2025-03-07,H002,AB+,PLT,6
2025-03-07,H002,AB+,FFP,3
2025-03-07,H002,A-,PRBC,7
2025-03-07,H002,A-,PLT,3
2025-03-07,H002,A-,FFP,3
2025-03-07,H002,B-,PRBC,3
2025-03-07,H002,B-,PLT,4
2025-03-07,H002,B-,FFP,4
2025-03-07,H002,O-,PRBC,8
2025-03-07,H002,O-,PLT,5
2025-03-07,H002,O-,FFP,3
2025-03-07,H002,AB-,PRBC,5
2025-03-07,H002,AB-,PLT,0
2025-03-07,H002,AB-,FFP,0
2025-03-08,H001,A+,PRBC,18
2025-03-08,H001,A+,PLT,13
2025-03-08,H001,A+,FFP,5
2025-03-08,H001,B+,PRBC,14
2025-03-08,H001,B+,PLT,13
2025-03-08,H001,B+,FFP,7
2025-03-08,H001,O+,PRBC,21
2025-03-08,H001,O+,PLT,13
2025-03-08,H001,O+,FFP,7
2025-03-08,H001,AB+,PRBC,6
2025-03-08,H001,AB+,PLT,4
2025-03-08,H001,AB+,FFP,3
2025-03-08,H001,A-,PRBC,5
2025-03-08,H001,A-,PLT,2
2025-03-08,H001,A-,FFP,3
2025-03-08,H001,B-,PRBC,4
2025-03-08,H001,B-,PLT,4
2025-03-08,H001,B-,FFP,3
2025-03-08,H001,O-,PRBC,5
2025-03-08,H001,O-,PLT,4
2025-03-08,H001,O-,FFP,1
2025-03-08,H001,AB-,PRBC,0
2025-03-08,H001,AB-,PLT,2
2025-03-08,H001,AB-,FFP,3
2025-03-08,H002,A+,PRBC,18
2025-03-08,H002,A+,PLT,14
2025-03-08,H002,A+,FFP,7
2025-03-08,H002,B+,PRBC,19
2025-03-08,H002,B+,PLT,13
2025-03-08,H002,B+,FFP,5
2025-03-08,H002,O+,PRBC,26
2025-03-08,H002,O+,PLT,17
2025-03-08,H002,O+,FFP,6
2025-03-08,H002,AB+,PRBC,8
2025-03-08,H002,AB+,PLT,6
2025-03-08,H002,AB+,FFP,2
2025-03-08,H002,A-,PRBC,5
2025-03-08,H002,A-,PLT,5
2025-03-08,H002,A-,FFP,2
2025-03-08,H002,B-,PRBC,6
2025-03-08,H002,B-,PLT,3
2025-03-08,H002,B-,FFP,3
2025-03-08,H002,O-,PRBC,7
2025-03-08,H002,O-,PLT,5
2025-03-08,H002,O-,FFP,1
2025-03-08,H002,AB-,PRBC,3
2025-03-08,H002,AB-,PLT,1
2025-03-08,H002,AB-,FFP,0
2025-03-09,H001,A+,PRBC,16
2025-03-09,H001,A+,PLT,10
2025-03-09,H001,A+,FFP,7
2025-03-09,H001,B+,PRBC,17
2025-03-09,H001,B+,PLT,13
2025-03-09,H001,B+,FFP,4
2025-03-09,H001,O+,PRBC,21
2025-03-09,H001,O+,PLT,13
2025-03-09,H001,O+,FFP,6
2025-03-09,H001,AB+,PRBC,5
2025-03-09,H001,AB+,PLT,5
2025-03-09,H001,AB+,FFP,1
2025-03-09,H001,A-,PRBC,5
2025-03-09,H001,A-,PLT,3
2025-03-09,H001,A-,FFP,4
2025-03-09,H001,B-,PRBC,3
2025-03-09,H001,B-,PLT,4
2025-03-09,H001,B-,FFP,2
2025-03-09,H001,O-,PRBC,5
2025-03-09,H001,O-,PLT,5
2025-03-09,H001,O-,FFP,2
2025-03-09,H001,AB-,PRBC,2
2025-03-09,H001,AB-,PLT,1
2025-03-09,H001,AB-,FFP,0
2025-03-09,H002,A+,PRBC,23
2025-03-09,H002,A+,PLT,14
2025-03-09,H002,A+,FFP,7
2025-03-09,H002,B+,PRBC,19
2025-03-09,H002,B+,PLT,13
2025-03-09,H002,B+,FFP,7
2025-03-09,H002,O+,PRBC,24
2025-03-09,H002,O+,PLT,18
2025-03-09,H002,O+,FFP,8
2025-03-09,H002,AB+,PRBC,7
2025-03-09,H002,AB+,PLT,5
2025-03-09,H002,AB+,FFP,3
2025-03-09,H002,A-,PRBC,6
2025-03-09,H002,A-,PLT,4
2025-03-09,H002,A-,FFP,1
2025-03-09,H002,B-,PRBC,5
2025-03-09,H002,B-,PLT,5
2025-03-09,H002,B-,FFP,2
2025-03-09,H002,O-,PRBC,6
2025-03-09,H002,O-,PLT,5
2025-03-09,H002,O-,FFP,0
2025-03-09,H002,AB-,PRBC,3
2025-03-09,H002,AB-,PLT,4
2025-03-09,H002,AB-,FFP,0
2025-03-10,H001,A+,PRBC,17
2025-03-10,H001,A+,PLT,14
2025-03-10,H001,A+,FFP,5
2025-03-10,H001,B+,PRBC,17
2025-03-10,H001,B+,PLT,14
2025-03-10,H001,B+,FFP,5
2025-03-10,H001,O+,PRBC,22
2025-03-10,H001,O+,PLT,18
2025-03-10,H001,O+,FFP,8
2025-03-10,H001,AB+,PRBC,7
2025-03-10,H001,AB+,PLT,4
2025-03-10,H001,AB+,FFP,3
2025-03-10,H001,A-,PRBC,4
2025-03-10,H001,A-,PLT,4
2025-03-10,H001,A-,FFP,1
2025-03-10,H001,B-,PRBC,4
2025-03-10,H001,B-,PLT,2
2025-03-10,H001,B-,FFP,2
2025-03-10,H001,O-,PRBC,6
2025-03-10,H001,O-,PLT,4
2025-03-10,H001,O-,FFP,2
2025-03-10,H001,AB-,PRBC,2
2025-03-10,H001,AB-,PLT,2
2025-03-10,H001,AB-,FFP,0
2025-03-10,H002,A+,PRBC,23
2025-03-10,H002,A+,PLT,18
2025-03-10,H002,A+,FFP,8
2025-03-10,H002,B+,PRBC,21
2025-03-10,H002,B+,PLT,16
2025-03-10,H002,B+,FFP,8
2025-03-10,H002,O+,PRBC,28
2025-03-10,H002,O+,PLT,19
2025-03-10,H002,O+,FFP,10
2025-03-10,H002,AB+,PRBC,10
2025-03-10,H002,AB+,PLT,6
2025-03-10,H002,AB+,FFP,2
2025-03-10,H002,A-,PRBC,6
2025-03-10,H002,A-,PLT,5
2025-03-10,H002,A-,FFP,3
2025-03-10,H002,B-,PRBC,4
2025-03-10,H002,B-,PLT,5
2025-03-10,H002,B-,FFP,3
2025-03-10,H002,O-,PRBC,8
2025-03-10,H002,O-,PLT,6
2025-03-10,H002,O-,FFP,4
2025-03-10,H002,AB-,PRBC,4
2025-03-10,H002,AB-,PLT,1
2025-03-10,H002,AB-,FFP,2
2025-03-11,H001,A+,PRBC,18
2025-03-11,H001,A+,PLT,13
2025-03-11,H001,A+,FFP,7
2025-03-11,H001,B+,PRBC,17
2025-03-11,H001,B+,PLT,14
2025-03-11,H001,B+,FFP,6
2025-03-11,H001,O+,PRBC,21
2025-03-11,H001,O+,PLT,16
2025-03-11,H001,O+,FFP,8
2025-03-11,H001,AB+,PRBC,8
2025-03-11,H001,AB+,PLT,5
2025-03-11,H001,AB+,FFP,1
2025-03-11,H001,A-,PRBC,7
2025-03-11,H001,A-,PLT,4
2025-03-11,H001,A-,FFP,3
2025-03-11,H001,B-,PRBC,4
2025-03-11,H001,B-,PLT,4
2025-03-11,H001,B-,FFP,2
2025-03-11,H001,O-,PRBC,8
2025-03-11,H001,O-,PLT,6
2025-03-11,H001,O-,FFP,3
2025-03-11,H001,AB-,PRBC,2
2025-03-11,H001,AB-,PLT,1
2025-03-11,H001,AB-,FFP,1
2025-03-11,H002,A+,PRBC,24
2025-03-11,H002,A+,PLT,17
2025-03-11,H002,A+,FFP,9
2025-03-11,H002,B+,PRBC,23
2025-03-11,H002,B+,PLT,15
2025-03-11,H002,B+,FFP,7
2025-03-11,H002,O+,PRBC,28
2025-03-11,H002,O+,PLT,21
2025-03-11,H002,O+,FFP,10
2025-03-11,H002,AB+,PRBC,9
2025-03-11,H002,AB+,PLT,6
2025-03-11,H002,AB+,FFP,3
2025-03-11,H002,A-,PRBC,4
2025-03-11,H002,A-,PLT,3
2025-03-11,H002,A-,FFP,2
2025-03-11,H002,B-,PRBC,4
2025-03-11,H002,B-,PLT,5
2025-03-11,H002,B-,FFP,2
2025-03-11,H002,O-,PRBC,11
2025-03-11,H002,O-,PLT,8
2025-03-11,H002,O-,FFP,3
2025-03-11,H002,AB-,PRBC,3
2025-03-11,H002,AB-,PLT,3
2025-03-11,H002,AB-,FFP,3
2025-03-12,H001,A+,PRBC,19
2025-03-12,H001,A+,PLT,13
2025-03-12,H001,A+,FFP,6
2025-03-12,H001,B+,PRBC,20
2025-03-12,H001,B+,PLT,15
2025-03-12,H001,B+,FFP,8
2025-03-12,H001,O+,PRBC,24
2025-03-12,H001,O+,PLT,16
2025-03-12,H001,O+,FFP,9
2025-03-12,H001,AB+,PRBC,6
2025-03-12,H001,AB+,PLT,3
2025-03-12,H001,AB+,FFP,3
2025-03-12,H001,A-,PRBC,6
2025-03-12,H001,A-,PLT,4
2025-03-12,H001,A-,FFP,1
2025-03-12,H001,B-,PRBC,5
2025-03-12,H001,B-,PLT,3
2025-03-12,H001,B-,FFP,0
2025-03-12,H001,O-,PRBC,6
2025-03-12,H001,O-,PLT,6
2025-03-12,H001,O-,FFP,3
2025-03-12,H001,AB-,PRBC,3
2025-03-12,H001,AB-,PLT,1
2025-03-12,H001,AB-,FFP,1
2025-03-12,H002,A+,PRBC,23
2025-03-12,H002,A+,PLT,19
2025-03-12,H002,A+,FFP,10
2025-03-12,H002,B+,PRBC,23
2025-03-12,H002,B+,PLT,17
2025-03-12,H002,B+,FFP,9
2025-03-12,H002,O+,PRBC,33
2025-03-12,H002,O+,PLT,23
2025-03-12,H002,O+,FFP,10
2025-03-12,H002,AB+,PRBC,7
2025-03-12,H002,AB+,PLT,7
2025-03-12,H002,AB+,FFP,5
2025-03-12,H002,A-,PRBC,7
2025-03-12,H002,A-,PLT,5
2025-03-12,H002,A-,FFP,2
2025-03-12,H002,B-,PRBC,6
2025-03-12,H002,B-,PLT,4
2025-03-12,H002,B-,FFP,3
2025-03-12,H002,O-,PRBC,9
2025-03-12,H002,O-,PLT,7
2025-03-12,H002,O-,FFP,2
2025-03-12,H002,AB-,PRBC,4
2025-03-12,H002,AB-,PLT,3
2025-03-12,H002,AB-,FFP,0
2025-03-13,H001,A+,PRBC,22
2025-03-13,H001,A+,PLT,16
2025-03-13,H001,A+,FFP,6
2025-03-13,H001,B+,PRBC,19
2025-03-13,H001,B+,PLT,14
2025-03-13,H001,B+,FFP,7
2025-03-13,H001,O+,PRBC,24
2025-03-13,H001,O+,PLT,19
2025-03-13,H001,O+,FFP,7
2025-03-13,H001,AB+,PRBC,7
2025-03-13,H001,AB+,PLT,5
2025-03-13,H001,AB+,FFP,2
2025-03-13,H001,A-,PRBC,4
2025-03-13,H001,A-,PLT,3
2025-03-13,H001,A-,FFP,2
2025-03-13,H001,B-,PRBC,5
2025-03-13,H001,B-,PLT,4
2025-03-13,H001,B-,FFP,1
2025-03-13,H001,O-,PRBC,8
2025-03-13,H001,O-,PLT,7
2025-03-13,H001,O-,FFP,3
2025-03-13,H001,AB-,PRBC,2
2025-03-13,H001,AB-,PLT,2
2025-03-13,H001,AB-,FFP,1
2025-03-13,H002,A+,PRBC,26
2025-03-13,H002,A+,PLT,20
2025-03-13,H002,A+,FFP,8
2025-03-13,H002,B+,PRBC,25
2025-03-13,H002,B+,PLT,18
2025-03-13,H002,B+,FFP,7
2025-03-13,H002,O+,PRBC,31
2025-03-13,H002,O+,PLT,24
2025-03-13,H002,O+,FFP,10
2025-03-13,H002,AB+,PRBC,9
2025-03-13,H002,AB+,PLT,6
2025-03-13,H002,AB+,FFP,4
2025-03-13,H002,A-,PRBC,7
2025-03-13,H002,A-,PLT,3
2025-03-13,H002,A-,FFP,3
2025-03-13,H002,B-,PRBC,7
2025-03-13,H002,B-,PLT,4
2025-03-13,H002,B-,FFP,3
2025-03-13,H002,O-,PRBC,8
2025-03-13,H002,O-,PLT,7
2025-03-13,H002,O-,FFP,2
2025-03-13,H002,AB-,PRBC,1
2025-03-13,H002,AB-,PLT,2
2025-03-13,H002,AB-,FFP,1
2025-03-14,H001,A+,PRBC,19
2025-03-14,H001,A+,PLT,13
2025-03-14,H001,A+,FFP,6
2025-03-14,H001,B+,PRBC,19
2025-03-14,H001,B+,PLT,13
2025-03-14,H001,B+,FFP,6
2025-03-14,H001,O+,PRBC,24
2025-03-14,H001,O+,PLT,19
2025-03-14,H001,O+,FFP,7
2025-03-14,H001,AB+,PRBC,7
2025-03-14,H001,AB+,PLT,6
2025-03-14,H001,AB+,FFP,3
2025-03-14,H001,A-,PRBC,5
2025-03-14,H001,A-,PLT,3
2025-03-14,H001,A-,FFP,3
2025-03-14,H001,B-,PRBC,3
2025-03-14,H001,B-,PLT,3
2025-03-14,H001,B-,FFP,1
2025-03-14,H001,O-,PRBC,8
2025-03-14,H001,O-,PLT,5
2025-03-14,H001,O-,FFP,1
2025-03-14,H001,AB-,PRBC,2
2025-03-14,H001,AB-,PLT,1
